id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
14730612,"Executive Townhome on Seawall - 1,550 sq.ft",1867493,Vacation Rental,Downtown,49.2738,-123.11267,Entire home/apt,445,46
14739485,Downtown Core 2BR/2BA with Balcony & Parking,75426640,Andy,Downtown,49.28115,-123.1164,Entire home/apt,411,40
14741933,Stay and Park  in the Heart of Downtown Vancouver,52979776,Madalena,Downtown,49.27987,-123.125,Entire home/apt,464,81
14744120,"Private Garden Suite in Mid Century Modern,",78956047,Karen,Oakridge,49.22805,-123.12651,Entire home/apt,200,46
14746020,Brand new studio Queen bed温哥华中心点独立出入套房,91690436,H,Renfrew-Collingwood,49.25558,-123.04095,Entire home/apt,69,152
14752363,Vine & Balsam,6354229,Glenn,Kitsilano,49.26545,-123.15959,Entire home/apt,301,28
14757196,Tropical Vibe 2 (Private Room),39040533,Karen,Sunset,49.22245,-123.08582,Private room,37,148
14758831,Kitsilano Stunning Furnished Home,89209597,Juli,Kitsilano,49.27478,-123.15034,Entire home/apt,600,3
14775158,Tropical Vibe 1 (Private Room),39040533,Karen,Sunset,49.22073,-123.08693,Private room,34,198
14782807,Mount Pleasant Gem!  Rest well and adventure.,5265632,Kyla,Riley Park,49.25429,-123.10373,Private room,79,77
14787418,Very comfortable 2 bdrm suite in popular Kitsilano,2789764,John,Kitsilano,49.26416,-123.17973,Private room,124,137
14806208,A gem in the city,27610220,Danielle,Kensington-Cedar Cottage,49.25513,-123.06748,Private room,101,19
14806655,Private 1-bdrm suite near Skytrain and Trout Lake,2101981,May,Kensington-Cedar Cottage,49.26219,-123.05862,Entire home/apt,110,2
14807169,Studio appartment in Gastown,5343923,Matt,Downtown,49.2809,-123.10731,Entire home/apt,110,8
14809328,Bright and central garden level apartment,82378240,Sarah,Kensington-Cedar Cottage,49.24757,-123.07915,Entire home/apt,199,182
14809441,"Quintessential Kits home, close to beach & shops",21406235,Robyn,Kitsilano,49.26434,-123.15791,Private room,101,25
14811738,Hotel Luxury at the heart of Downtown (King Size),7118149,Marcel,Downtown,49.28096,-123.1257,Entire home/apt,121,10
14819863,Cozy near downtown: semi-private entry in East Van,9813051,Mars And Esther,Grandview-Woodland,49.27898,-123.06307,Private room,72,28
14823019,Bright Airy Suite 15min drive to YVR + Downtown,662852,Nadia,Marpole,49.20956,-123.14224,Private room,40,8
14823177,Ryan's Guest Suite,92678672,Ryan,Mount Pleasant,49.26297,-123.08687,Private room,85,204
14823788,Gorgeous Crosstown Condo: stunning Views!,60846003,Lori,Downtown,49.27948,-123.1096,Entire home/apt,199,28
14828137,Artist's Cozy Private Entry Gallary,29248870,Sam (Tsuyoshi),Renfrew-Collingwood,49.25136,-123.05028,Entire home/apt,60,252
14831562,Lovely room,92655648,Lucy,Victoria-Fraserview,49.21111,-123.05543,Private room,49,35
14831774,Charming room,92655648,Lucy,Victoria-Fraserview,49.21141,-123.05732,Private room,38,45
14836915,Bright in the heart of Kitsilano- 6 month rental,6321566,Marni,Kitsilano,49.26311,-123.15808,Entire home/apt,275,12
14851293,"Queen Victorian Home,master bedroom, close to town",78932005,Joy,Downtown Eastside,49.27956,-123.09088,Private room,73,193
14856847,"Great House off Commercial Dr, close to downtown",79403774,Aihua,Kensington-Cedar Cottage,49.25988,-123.0603,Private room,42,192
14858791,Luxury Modern Coal Harbour Apartment 2Beds + 1Bath,54751193,Vish,Downtown,49.28663,-123.12419,Entire home/apt,175,56
14859107,Luxury Modern Coal Harbour Apartment 3Beds + 2Bath,54751193,Vish,Downtown,49.28752,-123.12479,Entire home/apt,225,74
14860305,Beautiful bedroom in West Vancouver(No2),93068381,Thu,Marpole,49.21556,-123.14165,Private room,65,59
14869865,Sweet room,92655648,Lucy,Victoria-Fraserview,49.21075,-123.05678,Private room,49,35
14882356,2-level city home w/ rooftop patio,6387413,Brett,Downtown Eastside,49.28427,-123.08995,Entire home/apt,150,31
14884432,NEW  Modern Spacious 2 Bdrm Home!,93345204,Silvia,Oakridge,49.22354,-123.12997,Entire home/apt,170,101
14884981,Clean and Simple Room,32389320,Charlene,Marpole,49.21734,-123.12544,Private room,54,171
14887513,"Private, Spacious & Sparkling Clean.  Near transit",71759229,Stephen,Hastings-Sunrise,49.26576,-123.03959,Entire home/apt,89,196
14917517,East Vancouver Home,31926817,James,Kensington-Cedar Cottage,49.25359,-123.06137,Entire home/apt,101,139
14919115,Quiet place in downtown,93758498,Cataleya,Shaughnessy,49.25646,-123.15063,Private room,85,6
14919183,Comfy Room in Trendy East Van,20377699,Steven,Hastings-Sunrise,49.27619,-123.05635,Private room,50,34
14929609,"Kits Beach! Big one bedroom top floor, sleeps 3-4",93854755,Geraldine,Kitsilano,49.26642,-123.15099,Entire home/apt,110,45
14936241,Coach House with Private Patio and Terrace,93951551,Paul,Kitsilano,49.26246,-123.17986,Entire home/apt,295,192
14946886,Quiet Mt. Pleasant Character Duplex,25104956,James,Mount Pleasant,49.25934,-123.10622,Entire home/apt,89,35
14980927,"Modern private  bedroom in Kitsilano, Vancouver",45576723,Dan,Kitsilano,49.26153,-123.16862,Private room,180,156
14992567,"Loft Bedroom, Under the North Eaves",18978000,Ellen,Grandview-Woodland,49.27949,-123.06333,Private room,46,86
15008574,Between the Beach and Broadway,82695760,Sandra,Kitsilano,49.26673,-123.17636,Entire home/apt,110,74
15022825,"Cozy, Spacious and Modern 1 Bedroom Accommodation",94830625,Ricki,Grandview-Woodland,49.2651,-123.05756,Entire home/apt,85,67
15028451,Condo in Downtown Vancouver,94894854,Tatiana,Downtown,49.27293,-123.12699,Entire home/apt,230,2
15037603,Private Garden Sanctuary on 'The Drive',3045173,Noa&Rafi,Grandview-Woodland,49.27305,-123.06272,Entire home/apt,93,163
15040167,Brand New Furnished 2 BDRM Coach House,29412479,Leslie-Ann And Suzanne,Riley Park,49.25235,-123.11423,Entire home/apt,132,5
15041985,Private Unit in a residential neighborhood,95032721,Richard And Betty,Renfrew-Collingwood,49.25312,-123.04659,Entire home/apt,128,37
15043236,Jessie Crawford's Attic,9575419,Elana & Claudio,Downtown Eastside,49.2774,-123.08716,Entire home/apt,124,94
15058838,Local living! Commercial Dr studio w/easy transit,18554515,Dan,Kensington-Cedar Cottage,49.25691,-123.07358,Entire home/apt,99,46
15075699,New and Modern Double bedroom in Vancouver!,23683639,Riccardo&Francesca,Kensington-Cedar Cottage,49.25758,-123.07405,Private room,56,81
15084564,Beautiful place,95455175,June & Charlie,Kitsilano,49.26134,-123.17957,Entire home/apt,170,68
15086009,New Executive Home,95470866,Rita,Hastings-Sunrise,49.26933,-123.05601,Entire home/apt,250,110
15086471,Sweet Kitsilano Retreat - Great location!,18111905,Laurel,Kitsilano,49.26437,-123.16544,Entire home/apt,110,5
15096629,Lovely Studio Apartment in the heart of Kitsilano,26561892,Susan,Kitsilano,49.25766,-123.1598,Entire home/apt,130,72
15111957,Cozy Room,92655648,Lucy,Victoria-Fraserview,49.2126,-123.05762,Private room,49,51
15146907,1BD Garden Suite in East Vancouver,96071102,Tracy And Dave,Hastings-Sunrise,49.27751,-123.04768,Entire home/apt,65,88
15147197,"Small, Studio Suite close the Sea!",95795020,Traci,Kitsilano,49.26645,-123.16064,Entire home/apt,85,145
15149620,Self-Contained Studio in Character Home,25567962,June,Hastings-Sunrise,49.27891,-123.04687,Entire home/apt,60,94
15160387,132 YALETOWN PARK / FOR EXTENDED 3 MONTH STAY!,600607,Bruce,Downtown,49.27763,-123.11909,Entire home/apt,94,1
15164422,Top Floor near Skytrain-mins to Downtown,90158072,Tony & Annette,Hastings-Sunrise,49.26214,-123.04623,Private room,79,76
15197174,Cozy Studio in Mount Pleasant,14520654,David,Mount Pleasant,49.26098,-123.10768,Entire home/apt,75,150
15250955,"Downtown Suite, Steps from Beach",48540456,Alesia,West End,49.28406,-123.13682,Entire home/apt,350,118
15254545,Penthouse cozy and big 1bdrm in Kitsilano,9843675,Shan (Sam),Kitsilano,49.26636,-123.16513,Entire home/apt,75,19
15260043,Robson St Modern Luxe Condo by Vancouver Library,29968014,Michael,Downtown,49.27963,-123.11851,Entire home/apt,238,16
15274080,Stylish 1 bedroom center of downtown Vancouver,15535422,A,Downtown,49.28146,-123.11656,Entire home/apt,171,67
15274683,Cozy Home in Point Grey,82233702,Nick,West Point Grey,49.25978,-123.20459,Entire home/apt,189,55
15287755,Brand New Panoramic Water View Executive Suite,34906299,Lilian,Downtown,49.28004,-123.11581,Entire home/apt,7880,6
15288267,Granville Street Gem 1Bed + Parking (B2),23977001,Emma,Downtown,49.27808,-123.12493,Entire home/apt,130,12
15289495,Modern House on Commerical Drive,5140738,Hortense And Augustin,Grandview-Woodland,49.26703,-123.06803,Entire home/apt,524,4
15298763,FIRST CLASS LUXURY LIVING IN DOWNTOWN CITY CENTER,74396443,Liam,Downtown,49.28152,-123.11892,Entire home/apt,101,43
15312395,2 bedroom garden level Dunbar- Jericho Beach,97541929,Joelly,Dunbar Southlands,49.25435,-123.19433,Entire home/apt,140,41
15314563,Family friendly & Spacious 2 bdrm in Mt Pleasant,10679595,Susanna,Mount Pleasant,49.25966,-123.08896,Entire home/apt,140,11
15321958,In the heart of Vancouver,2868175,Espirito Santo,Kitsilano,49.26448,-123.16206,Private room,65,37
15326359,Fairview Luxury 1.5 Bed w Priv Terrace-30 day min,4292086,Anne,Fairview,49.26371,-123.11869,Entire home/apt,144,48
15329853,"TRANSIT NEARBY,CONVIENIENT LOCATION,HUGE SPACE!!!",36840363,Steven,Renfrew-Collingwood,49.2516,-123.05185,Entire home/apt,150,95
15330197,Yaletown Lux 2bed/bath+den+parking+concierge+gym,7411420,Michael,Downtown,49.27966,-123.11835,Entire home/apt,180,13
15343294,cozy/comfort one bedroom,87837487,Mike,Renfrew-Collingwood,49.25449,-123.05543,Private room,40,122
15346408,Cozy Home,97862906,Charlie,Kitsilano,49.26139,-123.181,Entire home/apt,119,125
15363445,Warm in Vancouver,2868175,Espirito Santo,Kitsilano,49.26442,-123.16126,Private room,75,12
15363953,Awesome in Vancouver,2868175,Espirito Santo,Kitsilano,49.26358,-123.16316,Private room,85,32
15371941,Yaletown luxury condo,93375779,Nina,Downtown,49.27481,-123.12676,Entire home/apt,350,3
15373431,Absolutely Unique Loft Downtown,89175011,Ye,Downtown,49.27982,-123.12173,Entire home/apt,138,153
15390640,"Vancouver Special, Close to Skytrain & Downtown",96689725,Gordon,Mount Pleasant,49.25933,-123.08004,Entire home/apt,301,144
15424088,Licensed Hotel: Boutique Kingroom ++ Housekeeping,2693243,John,Downtown,49.28695,-123.11921,Hotel room,150,8
15433588,Cozy 2-Bedrooms Suite!,9933254,Cristina,Grandview-Woodland,49.27591,-123.06747,Entire home/apt,180,139
15448228,Central and Spacious one bedroom in Mt Pleasant,10679595,Susanna,Mount Pleasant,49.25747,-123.09085,Entire home/apt,79,1
15455452,Sunny two bedroom suite in Kitsilano heritage home,3308468,Therese,Kitsilano,49.26659,-123.16124,Entire home/apt,324,78
15482985,Beautiful Downtown 2 BED 2 BATH Condo,3092935,Brad,West End,49.2818,-123.12622,Entire home/apt,147,11
15512935,Fun & Funky Room on Hip East Van,6329283,Ruby,Kensington-Cedar Cottage,49.25454,-123.08128,Private room,28,11
15535027,7 week rental of unit in Vancouver core,50674643,Amin,Grandview-Woodland,49.28149,-123.0606,Entire home/apt,33,1
15539049,"Cozy private room, Bright&sunny in Commercial Dr.",23683639,Riccardo&Francesca,Kensington-Cedar Cottage,49.25675,-123.07501,Private room,45,70
15541440,Private room in modern Chinatown apartment,20279743,Haroon,Downtown Eastside,49.28029,-123.10244,Private room,50,8
15542567,Fantastic Kits Location- 2 Bedroom,6425673,Suzanne,Kitsilano,49.26849,-123.15631,Entire home/apt,400,137
15550547,LUXURY 1 BR Apt+Office+Large Patio+FREE PARKING!,59837931,Daniel Marshall,Downtown,49.27974,-123.10907,Entire home/apt,219,116
15553626,Beautiful Coal Harbour Townhouse,51858235,John,Downtown,49.28926,-123.12535,Entire home/apt,130,0
15555062,Bright & Cozy Private Bed/Bath in Mount Pleasant!,89955352,Carrie,Riley Park,49.24162,-123.10292,Private room,95,103
15563093,Cozy and Convenient Downtown Apartment,22666552,Jason,Downtown,49.27848,-123.10961,Entire home/apt,95,188
15582940,3BDR Beautiful Home with Gorgeous Views,82402482,Carol,Arbutus Ridge,49.24543,-123.16772,Entire home/apt,150,23
15598497,151 - 1 Bedroom  & den/Sleeps 3 by Stanley Park,600607,Bruce,West End,49.29063,-123.14278,Entire home/apt,85,1
15624482,4time vancouver superhost 1,40743512,Az,Renfrew-Collingwood,49.25274,-123.03425,Private room,15,17
15626890,Coal harbour/ Stanley park/ Convention centre,8852621,Larry,Downtown,49.28858,-123.12369,Entire home/apt,173,134
15635558,"Bright, cozy and private, 1 bedroom Garden Suite",63265355,Robert,Dunbar Southlands,49.23442,-123.18288,Entire home/apt,72,1
15636385,Newly renovated 1BR Downtown! Pool/Gym/ Parking!,72797020,Linh,Downtown,49.27881,-123.12014,Entire home/apt,121,221
15642691,Kits point duplex Amazing Location,100911687,Julia,Kitsilano,49.27433,-123.15025,Entire home/apt,275,28
15642866,Cosy 1 brm apartment by kits beach,100765331,Sean,Kitsilano,49.2737,-123.15204,Entire home/apt,400,108
15645284,Large 3 Bedroom with Spectacular View,100938172,Jen,Downtown,49.27322,-123.10141,Entire home/apt,475,5
15646460,"Parkside Character Home, 6 min from Downtown",100287076,Darren & Jen,South Cambie,49.25266,-123.11822,Entire home/apt,501,39
15648459,Perfect for the Solo Woman Traveler,598979,Mary,Kitsilano,49.2687,-123.17589,Private room,95,20
15649496,Cozy and convenient 1 bedroom condo downtown.,34089007,David,Downtown,49.2769,-123.11823,Entire home/apt,155,199
15660642,Sky Nest,4484250,Karen,Kitsilano,49.27254,-123.16105,Entire home/apt,260,6
15695306,Wonderful Downtown Living with AC,3963554,Steve & Kate,Downtown Eastside,49.28225,-123.11177,Entire home/apt,90,143
15696943,"NEW!!! Best location Downtown, 1 Bedroom with A/C",28171237,Nickolai,Downtown Eastside,49.28319,-123.11318,Entire home/apt,109,126
15713789,Main Street Apt. with beautiful Mountain Views,25518552,Natasha,Mount Pleasant,49.26532,-123.10034,Entire home/apt,175,21
15735770,5 BR w/ AC 7 min Walk to Train/19 min to Downtown,101676867,Richard,Renfrew-Collingwood,49.2406,-123.04465,Entire home/apt,301,114
15745126,Renovated apartment great neighborhood downtown,53967300,Carlos,Downtown,49.27796,-123.11644,Entire home/apt,185,32
15745289,Clean & Bright!! Spectacular Views!,101518166,Tracey,Downtown Eastside,49.28097,-123.10821,Entire home/apt,150,92
15760793,Central Downtown 2 Bedroom + 1 Parking,101905028,Abbie,West End,49.28428,-123.12207,Entire home/apt,150,36
15771207,2 Bedrooms Office insuite laundry Pool Gym Hot Tub,93964777,Bruce,Downtown,49.27854,-123.11993,Entire home/apt,89,4
15790362,Quaint and close to Downtown,43445735,Christina,Sunset,49.22818,-123.10116,Entire home/apt,85,240
15803843,Executive Heritage Home/Best Neighbourhood in City,97322503,Mark,Kitsilano,49.2679,-123.16203,Entire home/apt,324,25
15819364,Beautiful 1-bedroom in the heart of Downtown,27282530,Eric,Downtown,49.27583,-123.12424,Entire home/apt,999,29
15840160,Cozy 1 bedroom pad in beautiful mount pleasant!,102589420,Carlos,Mount Pleasant,49.26558,-123.09194,Private room,98,65
15868021,"Central w/2 bikes- Peaceful, COMFY Westcoast suite",63891820,Tamara,Mount Pleasant,49.26661,-123.09169,Entire home/apt,115,101
15868145,Attractive apartment in Mount Pleasant,3406737,Anne-Mary,Mount Pleasant,49.25753,-123.08991,Entire home/apt,90,1
15873840,Gastown loft with parking,9093114,Jamie,Downtown Eastside,49.28338,-123.10662,Entire home/apt,144,28
15876105,1Bedroom+Den In The HEART of Vancouver DT,35044303,Anas,Downtown,49.27974,-123.11934,Entire home/apt,144,101
15877551,Excellent location incredible price,37635304,Marie,Kitsilano,49.2644,-123.16172,Private room,46,203
15883383,MONTHLY rental: unique loft in character home,44266561,Nathan,Mount Pleasant,49.25788,-123.11087,Entire home/apt,68,29
15889253,Downtown+3 bdrm + Pool+Gym+Sauna+BBQ+Parking+View,103033844,Christelle,Downtown Eastside,49.28099,-123.10822,Entire home/apt,240,80
15902822,LOVELY Studio in Heritage Row House - own entrance,5455124,Kim,Downtown Eastside,49.27796,-123.08709,Entire home/apt,83,210
15951675,2BR apt in the heart of yaletown with free parking,103562361,Jane,Downtown,49.2763,-123.12312,Entire home/apt,238,60
15967043,NEW!! Superbly Located 1BR + Parking,3963554,Steve & Kate,Downtown,49.28804,-123.12655,Entire home/apt,99,161
15984597,Modern Olympic Village One Bedroom Rental,21744071,William,Mount Pleasant,49.27014,-123.10718,Entire home/apt,301,22
15985271,1BDR in the CENTER of Downtown + A/C,16176325,Adam,Downtown,49.2843,-123.11341,Entire home/apt,99,129
15987030,single person Room 87 stpes to kits beach!,31685027,Claude,Kitsilano,49.2715,-123.15912,Private room,46,5
15988395,Rare find: Furnished Condo in the Center,8041031,Amer,Downtown,49.28517,-123.11221,Entire home/apt,79,0
16026015,Gorgeous 2bdrm Garden Suite 15min to downtown PNE,37361797,Maria,Hastings-Sunrise,49.28305,-123.04464,Entire home/apt,103,211
16041445,Duplex in trendy East Van,4152030,Kat,Kensington-Cedar Cottage,49.25498,-123.08196,Entire home/apt,248,13
16051523,Central Loft with Exposed Brick and Timber Beams!,6186091,Seema,Downtown,49.27994,-123.10801,Entire home/apt,148,173
16066946,Cozy room in Vancouvers West End,25891060,Shane,West End,49.28878,-123.13252,Private room,110,89
16083491,Modern Gem -  Fully Furnished Apartment,100692916,Diane,Hastings-Sunrise,49.28467,-123.02859,Entire home/apt,75,91
16088312,Sleek 2br in Chinatown,677632,Kyle,Downtown Eastside,49.27978,-123.09981,Entire home/apt,200,26
16120923,Spacious Sub-Penthouse View Condo on 30th Floor,75654169,Michael,Downtown,49.28005,-123.12619,Entire home/apt,121,16
16149798,Luxury New 3 Bedroom Coach House,59593841,Anna,Dunbar Southlands,49.23799,-123.17959,Entire home/apt,268,52
16177189,Main St Apartment | Pet-Friendly | Eat/Drink/Shop,27804380,Sophie & Pat,Mount Pleasant,49.26581,-123.09946,Entire home/apt,122,86
16192878,Downtown condo with Ocean views,21578733,Julie,West End,49.28064,-123.13673,Entire home/apt,115,36
16203098,2bdrm Newly renovated & convenient location!,2172574,Mark,Kensington-Cedar Cottage,49.23811,-123.08889,Entire home/apt,79,20
16214132,Cute Beachy Style 2 Bed Garden Suite close to UBC,4007710,Kathrine,Dunbar Southlands,49.23018,-123.1979,Entire home/apt,130,33
